Source,Target
7469,5700
7469,5705
7469,5809
7469,5852
7469,5865
7469,6050
7469,6067
7469,6119
7469,6330
7469,6529
7469,6551
7469,6605
7469,6610
7469,6648
7469,6692
7469,6716
7469,6774
7469,6779
7469,6969
7469,7270
7469,7338
7469,7994
7469,8100
7469,8216
7469,8217
7469,8244
7469,8296
7469,8495
7469,8586
7469,8609
7469,8636
7469,8656
7469,8794
7469,8889
7469,8890
7469,8903
7469,8959
7469,9053
7469,9150
7469,9617
7469,9629
7469,9817
7469,9841
7469,9873
7469,9886
7469,9911
7469,10005
7469,10076
7469,10283
7469,10406
7469,10441
7469,10494
7469,10533
7469,10784
7469,10806
7469,10852
7469,11110
7469,11168
7469,11231
7469,11246
7469,11389
7469,11686
7469,11933
7626,391
7626,621
7626,1411
7626,2037
7626,2748
7626,3417
7626,3462
7626,4692
7626,5254
7626,8293
7626,9164
7626,9357
7626,9401
7626,9470
7626,11251
7825,38
7825,67
7825,597
7825,933
7825,1022
7825,1086
7825,1186
7825,1362
7825,1372
7825,1373
7825,1398
7825,1411
7825,1418
7825,1856
7825,1876
7825,1911
7825,2130
7825,2664
7825,2809
7825,2825
7825,2886
7825,3074
7825,3493
7825,3498
7825,3564
7825,3714
7825,3872
7825,3900
7825,4817
7825,4950
7825,5223
7825,5532
7825,5705
7825,5709
7825,6319
7825,6500
7825,6743
7825,6969
7825,7125
7825,7516
7825,7645
7825,7802
7825,8208
7825,8517
7825,8542
7825,8609
7825,8828
7825,8889
7825,8936
7825,8951
7825,9262
7825,9355
7825,9563
7825,9684
7825,9766
7825,10283
7825,10361
7825,10607
7825,10626
7825,10844
7825,10852
7825,10927
7825,11145
7825,11168
7825,11221
7825,11389
7825,11452
7825,11657
7825,11904
7825,12003
7825,12101
7825,12105
8047,621
8047,1157
8047,1403
8047,1869
8047,2825
8047,3081
8047,3462
8047,4183
8047,4377
8047,5093
8047,7990
8047,8508
8047,8582
8047,9142
8047,9546
8047,9877
8047,10538
8047,10839
8047,10971
8047,11251
8047,11555
8495,10
8495,1139
8495,1894
8495,1911
8495,2290
8495,2311
8495,2405
8495,2778
8495,2809
8495,3192
8495,3500
8495,3559
8495,3872
8495,3935
8495,4021
8495,4260
8495,4391
8495,4395
8495,4473
8495,4692
8495,5020
8495,5093
8495,5128
8495,5852
8495,6330
8495,6716
8495,6835
8495,7270
8495,7448
8495,7806
8495,8104
8495,8216
8495,8217
8495,8424
8495,8604
8495,8828
8495,8889
8495,9593
8495,9617
8495,10045
8495,10494
8495,10784
8495,10854
8495,10864
8495,11030
8495,11050
8495,11188
8495,11452
8495,12132
8508,123
8508,184
8508,959
8508,1362
8508,1543
8508,1632
8508,1974
8508,1984
8508,2017
8508,2053
8508,2277
8508,2593
8508,2679
8508,2723
8508,2825
8508,2949
8508,3156
8508,3209
8508,3234
8508,3246
8508,3347
8508,3536
8508,3775
8508,4268
8508,4506
8508,4773
8508,4817
8508,5037
8508,5164
8508,5217
8508,5254
8508,5902
8508,5904
8508,6845
8508,7224
8508,7870
8508,8002
8508,8074
8508,8130
8508,8365
8508,8388
8508,8465
8508,8678
8508,8862
8508,8997
8508,9181
8508,9229
8508,9319
8508,9399
8508,9401
8508,9470
8508,9547
8508,9677
8508,10525
8508,10914
8508,10966
8508,10971
8508,11074
8508,11097
8508,11121
8508,11262
8508,11657
8508,11830
8508,11908
8508,11932
8508,12003
8508,12053
8508,12146
8609,5
8609,123
8609,219
8609,286
8609,314
8609,377
8609,391
8609,407
8609,621
8609,633
8609,681
8609,733
8609,789
8609,902
8609,1186
8609,1362
8609,1372
8609,1564
8609,1699
8609,1718
8609,2037
8609,2100
8609,2246
8609,2277
8609,2583
8609,2596
8609,2691
8609,2831
8609,2991
8609,3564
8609,3648
8609,3680
8609,3976
8609,4266
8609,4328
8609,4355
8609,4906
8609,5005
8609,5091
8609,5183
8609,5196
8609,5527
8609,5532
8609,5672
8609,5705
8609,6033
8609,6105
8609,6484
8609,6486
8609,6549
8609,6692
8609,7057
8609,7122
8609,7215
8609,7622
8609,7889
8609,7985
8609,7990
8609,8208
8609,8254
8609,8334
8609,8517
8609,8582
8609,8755
8609,8772
8609,8879
8609,8951
8609,9061
8609,9142
8609,9229
8609,9240
8609,9290
8609,9355
8609,9467
8609,9546
8609,9548
8609,9877
8609,9910
8609,10460
8609,10607
8609,10667
8609,10784
8609,10839
8609,10844
8609,10852
8609,11071
8609,11468
8609,11662
8609,11686
8609,11786
8609,11908
8609,12079
8824,219
8824,597
8824,1186
8824,1244
8824,1699
8824,1718
8824,1869
8824,1911
8824,1954
8824,2100
8824,2173
8824,2320
8824,2443
8824,2831
8824,2847
8824,3246
8824,3363
8824,3714
8824,3976
8824,4094
8824,4335
8824,4373
8824,4749
8824,4778
8824,4950
8824,4973
8824,5672
8824,5705
8824,5885
8824,6012
8824,6033
8824,6692
8824,6959
8824,7377
8824,7437
8824,9142
8824,9161
8824,9290
8824,9355
8824,9467
8824,9877
8824,10061
8824,10230
8824,10318
8824,10425
8824,10971
8824,11044
8824,11071
8824,11249
8824,11452
8824,11672
8824,12132
8864,8
8864,377
8864,406
8864,597
8864,637
8864,948
8864,1031
8864,1397
8864,1476
8864,1698
8864,1952
8864,2017
8864,2110
8864,2307
8864,2679
8864,2867
8864,3081
8864,3218
8864,3232
8864,3282
8864,3284
8864,3318
8864,3355
8864,3620
8864,3950
8864,3983
8864,4060
8864,4183
8864,4217
8864,4512
8864,4524
8864,4532
8864,4749
8864,5065
8864,5220
8864,5362
8864,5459
8864,5559
8864,5796
8864,5917
8864,6025
8864,6049
8864,6216
8864,6529
8864,6535
8864,6763
8864,6843
8864,6907
8864,6951
8864,7126
8864,7206
8864,7384
8864,7409
8864,7963
8864,7990
8864,8913
8864,8951
8864,9144
8864,9290
8864,9629
8864,9785
8864,9929
8864,10638
8864,11097
8864,11145
8864,11219
8864,11630
8864,11657
8864,11686
8864,11857
9142,123
9142,129
9142,493
9142,1032
9142,1763
9142,2224
9142,2424
9142,2494
9142,2596
9142,2771
9142,2825
9142,2855
9142,2894
9142,2949
9142,3347
9142,3564
9142,4398
9142,4653
9142,4666
9142,5852
9142,5955
9142,6522
9142,6527
9142,6908
9142,6959
9142,7435
9142,7482
9142,7648
9142,7671
9142,7857
9142,8074
9142,8409
9142,8569
9142,8742
9142,8771
9142,9057
9142,9219
9142,9355
9142,9886
9142,9958
9142,10581
9142,10966
9142,11034
9142,11097
9142,11188
9142,11384
9142,11415
9142,11750
9142,11858
9142,11911
9142,12041
9142,12136
9220,152
9220,196
9220,928
9220,1031
9220,1400
9220,1537
9220,1698
9220,2499
9220,2662
9220,4268
9220,4344
9220,4444
9220,5239
9220,5796
9220,6936
9220,7054
9220,8153
9220,8261
9220,8504
9220,8562
9220,8844
9220,8936
9220,10706
9220,11229
9220,11555
9220,11672
9220,11957
9220,11992
9319,7
9319,67
9319,83
9319,127
9319,299
9319,333
9319,391
9319,493
9319,597
9319,1186
9319,1632
9319,2399
9319,2471
9319,2496
9319,3156
9319,3169
9319,3217
9319,4444
9319,4532
9319,4577
9319,5532
9319,6143
9319,7185
9319,7530
9319,8167
9319,8388
9319,8424
9319,8517
9319,8862
9319,9097
9319,9117
9319,9910
9319,10797
9319,10839
9319,11145
9319,11188
9319,11230
9319,11246
9319,11384
9319,11673
9319,12003
9319,12055
9319,12105
9467,377
9467,391
9467,1136
9467,1320
9467,1362
9467,1372
9467,1493
9467,1847
9467,2596
9467,2747
9467,2825
9467,2851
9467,2949
9467,3156
9467,3714
9467,4260
9467,4653
9467,4692
9467,4817
9467,5183
9467,5524
9467,5532
9467,5594
9467,6512
9467,6605
9467,6959
9467,7224
9467,7251
9467,7482
9467,7648
9467,7918
9467,8517
9467,8832
9467,8994
9467,9054
9467,9240
9467,9355
9467,9470
9467,9678
9467,9816
9467,10607
9467,10680
9467,10966
9467,11194
9467,11452
9467,11657
9467,11690
9467,11904
9467,11908
9467,11911
9467,12003
9467,12063
9467,12136
9877,12
9877,16
9877,45
9877,79
9877,83
9877,137
9877,144
9877,175
9877,191
9877,204
9877,311
9877,334
9877,391
9877,517
9877,519
9877,530
9877,692
9877,707
9877,795
9877,801
9877,843
9877,924
9877,933
9877,964
9877,993
9877,1040
9877,1043
9877,1061
9877,1080
9877,1320
9877,1347
9877,1372
9877,1492
9877,1493
9877,1502
9877,1521
9877,1567
9877,1636
9877,1728
9877,1856
9877,1867
9877,1908
9877,1911
9877,1918
9877,1995
9877,2037
9877,2086
9877,2098
9877,2125
9877,2199
9877,2277
9877,2311
9877,2320
9877,2344
9877,2421
9877,2424
9877,2508
9877,2552
9877,2609
9877,2645
9877,2664
9877,2735
9877,2771
9877,2778
9877,2867
9877,2886
9877,2895
9877,2943
9877,2950
9877,2972
9877,2974
9877,3025
9877,3140
9877,3156
9877,3178
9877,3192
9877,3246
9877,3275
9877,3293
9877,3314
9877,3369
9877,3376
9877,3384
9877,3530
9877,3539
9877,3559
9877,3609
9877,3621
9877,3625
9877,3714
9877,3722
9877,3785
9877,3788
9877,3803
9877,3812
9877,3869
9877,3884
9877,3900
9877,3946
9877,3948
9877,3953
9877,3961
9877,4225
9877,4242
9877,4266
9877,4328
9877,4336
9877,4359
9877,4395
9877,4398
9877,4577
9877,4605
9877,4653
9877,4668
9877,4692
9877,4698
9877,4742
9877,4749
9877,4839
9877,4966
9877,4974
9877,5004
9877,5020
9877,5107
9877,5127
9877,5183
9877,5250
9877,5251
9877,5308
9877,5356
9877,5413
9877,5434
9877,5469
9877,5486
9877,5524
9877,5643
9877,5650
9877,5682
9877,5739
9877,5809
9877,5902
9877,5904
9877,5926
9877,5982
9877,6020
9877,6025
9877,6103
9877,6119
9877,6180
9877,6216
9877,6238
9877,6261
9877,6286
9877,6330
9877,6374
9877,6419
9877,6422
9877,6469
9877,6569
9877,6605
9877,6631
9877,6829
9877,6853
9877,6928
9877,6953
9877,6974
9877,7006
9877,7057
9877,7070
9877,7085
9877,7125
9877,7130
9877,7199
9877,7215
9877,7227
9877,7291
9877,7384
9877,7530
9877,7541
9877,7654
9877,7715
9877,7723
9877,7802
9877,7917
9877,8010
9877,8021
9877,8024
9877,8048
9877,8074
9877,8100
9877,8104
9877,8145
9877,8208
9877,8247
9877,8296
9877,8313
9877,8319
9877,8372
9877,8449
9877,8461
9877,8462
9877,8491
9877,8504
9877,8616
9877,8636
9877,8759
9877,8771
9877,8794
9877,8828
9877,8846
9877,8959
9877,9021
9877,9033
9877,9140
9877,9144
9877,9226
9877,9228
9877,9248
9877,9262
9877,9291
9877,9292
9877,9374
9877,9375
9877,9470
9877,9481
9877,9482
9877,9546
9877,9568
9877,9599
9877,9629
9877,9652
9877,9804
9877,9931
9877,9988
9877,10005
9877,10023
9877,10087
9877,10130
9877,10154
9877,10210
9877,10283
9877,10295
9877,10353
9877,10450
9877,10607
9877,10667
9877,10668
9877,10685
9877,10706
9877,10732
9877,10750
9877,10859
9877,10883
9877,11014
9877,11050
9877,11086
9877,11145
9877,11168
9877,11194
9877,11231
9877,11249
9877,11315
9877,11316
9877,11526
9877,11659
9877,11676
9877,11686
9877,11740
9877,11793
9877,11897
9877,11957
9877,12003
9877,12039
9877,12117
10607,38
10607,104
10607,1458
10607,1517
10607,1564
10607,1718
10607,2575
10607,2583
10607,2596
10607,2653
10607,2691
10607,2831
10607,3564
10607,3680
10607,3775
10607,3926
10607,4089
10607,4335
10607,4634
10607,4817
10607,4906
10607,5196
10607,5254
10607,5617
10607,5705
10607,5709
10607,5765
10607,5814
10607,6105
10607,6187
10607,6292
10607,6332
10607,6549
10607,6787
10607,6959
10607,7047
10607,7224
10607,7530
10607,7590
10607,7785
10607,8011
10607,8582
10607,8983
10607,9161
10607,9307
10607,9401
10607,10283
10607,10680
10607,10784
10607,10839
10607,11059
10607,11071
10607,11097
10607,11251
10607,11957
10607,12116
10839,83
10839,123
10839,375
10839,493
10839,1086
10839,1136
10839,1362
10839,1372
10839,1398
10839,1686
10839,1699
10839,1974
10839,1989
10839,2037
10839,2311
10839,2825
10839,2895
10839,2991
10839,3081
10839,3192
10839,3293
10839,3493
10839,3564
10839,3708
10839,4057
10839,4260
10839,4391
10839,4602
10839,4637
10839,4950
10839,5089
10839,5183
10839,5196
10839,5223
10839,5356
10839,5387
10839,5486
10839,5524
10839,5532
10839,5633
10839,6216
10839,6330
10839,6535
10839,6821
10839,6959
10839,7125
10839,7227
10839,7251
10839,7275
10839,7464
10839,7889
10839,7892
10839,7931
10839,8021
10839,8862
10839,8959
10839,9054
10839,9355
10839,9486
10839,9548
10839,9766
10839,9804
10839,9958
10839,10279
10839,10361
10839,10712
10839,10788
10839,10844
10839,10852
10839,11035
10839,11145
10839,11452
10839,12003
10839,12066
11071,523
11071,775
11071,1003
11071,1055
11071,1372
11071,1398
11071,1667
11071,2825
11071,2946
11071,3090
11071,3498
11071,3534
11071,3552
11071,3680
11071,3926
11071,3953
11071,3976
11071,4094
11071,4444
11071,4627
11071,4692
11071,4817
11071,5469
11071,5532
11071,5534
11071,6012
11071,6049
11071,6343
11071,6653
11071,6959
11071,6983
11071,7188
11071,7785
11071,7896
11071,7953
11071,8889
11071,9401
11071,9547
11071,10283
11071,10388
11071,10680
11071,10854
11071,10919
11071,11168
11071,11176
11071,11251
11071,11662
11071,11891
11071,12101
11071,12105
11251,127
11251,183
11251,217
11251,548
11251,621
11251,633
11251,688
11251,705
11251,712
11251,765
11251,839
11251,945
11251,968
11251,1122
11251,1136
11251,1329
11251,1409
11251,1517
11251,1529
11251,1980
11251,2053
11251,2091
11251,2287
11251,2295
11251,2494
11251,2653
11251,2723
11251,2800
11251,2825
11251,3131
11251,3147
11251,3277
11251,3351
11251,3462
11251,3775
11251,3867
11251,3915
11251,4089
11251,4190
11251,4384
11251,4530
11251,4542
11251,4709
11251,4862
11251,4871
11251,5038
11251,5054
11251,5095
11251,5132
11251,5220
11251,5254
11251,5295
11251,5322
11251,5326
11251,5423
11251,5506
11251,5594
11251,5652
11251,5656
11251,6059
11251,6067
11251,6115
11251,6187
11251,6221
11251,6222
11251,6249
11251,6260
11251,6410
11251,6512
11251,6658
11251,6775
11251,6906
11251,7135
11251,7213
11251,7224
11251,7257
11251,7360
11251,7364
11251,7467
11251,7560
11251,7571
11251,7710
11251,7785
11251,7809
11251,7922
11251,8048
11251,8068
11251,8074
11251,8075
11251,8251
11251,8388
11251,8418
11251,8728
11251,8760
11251,8862
11251,8994
11251,9057
11251,9082
11251,9357
11251,9359
11251,9387
11251,9399
11251,9401
11251,9470
11251,9472
11251,9547
11251,9677
11251,10007
11251,10013
11251,10114
11251,10260
11251,10316
11251,10318
11251,10578
11251,10743
11251,10789
11251,10792
11251,10966
11251,10971
11251,11010
11251,11081
11251,11230
11251,11291
11251,11386
11251,11393
11251,11484
11251,11494
11251,11663
11251,11680
11251,11738
11251,11740
11251,11761
11251,11940
11363,1428
11363,3279
11363,6610
11363,7258
11363,7767
11363,10312
12003,377
12003,510
12003,964
12003,1186
12003,1320
12003,1398
12003,1662
12003,1670
12003,1845
12003,2037
12003,2057
12003,2246
12003,2277
12003,2596
12003,2691
12003,3081
12003,3246
12003,3564
12003,3600
12003,3648
12003,3680
12003,3766
12003,3976
12003,4159
12003,4309
12003,4335
12003,4398
12003,4444
12003,4906
12003,4957
12003,5128
12003,5183
12003,5196
12003,6549
12003,6892
12003,7122
12003,7530
12003,7590
12003,7671
12003,7734
12003,7785
12003,7889
12003,8254
12003,8566
12003,8644
12003,8746
12003,8878
12003,9161
12003,9240
12003,9290
12003,9355
12003,9946
12003,10016
12003,10133
12003,10312
12003,10348
12003,10361
12003,10388
12003,10425
12003,10582
12003,10680
12003,10769
12003,10844
12003,10852
12003,11016
12003,11145
12003,11357
12003,11386
12003,11452
12003,11908
12003,12055
12003,12116
12003,12148
2,256
2,505
2,1262
2,2414
2,2626
2,2677
2,3070
2,3937
2,4259
2,5277
2,6858
2,6985
2,7245
2,8043
2,10989
2,11308
2,11701
256,163
256,1155
256,1573
256,2626
256,3100
256,3937
256,5747
256,6414
256,8004
256,11133
505,986
505,1048
505,1356
505,1573
505,2151
505,2626
505,3165
505,3223
505,3845
505,3937
505,4259
505,6062
505,6415
505,6492
505,7907
505,7935
505,8260
505,8392
505,8908
505,9224
505,9614
505,10829
505,11557
505,11719
505,12115
1262,30
1262,59
1262,142
1262,196
1262,403
1262,598
1262,690
1262,808
1262,813
1262,1002
1262,1067
1262,1104
1262,1315
1262,1513
1262,1711
1262,1724
1262,1759
1262,1828
1262,1888
1262,1904
1262,1906
1262,2355
1262,2388
1262,2424
1262,2476
1262,2542
1262,2582
1262,2587
1262,2700
1262,2752
1262,2869
1262,2981
1262,3065
1262,3108
1262,3167
1262,3197
1262,3202
1262,3256
1262,3425
1262,3577
1262,3702
1262,3810
1262,4098
1262,4132
1262,4188
1262,4216
1262,4372
1262,4386
1262,4478
1262,4583
1262,4619
1262,4768
1262,4782
1262,4791
1262,4851
1262,4921
1262,4986
1262,5008
1262,5014
1262,5212
1262,5293
1262,5379
1262,5807
1262,5919
1262,5925
1262,5956
1262,6176
1262,6186
1262,6211
1262,6413
1262,6771
1262,6863
1262,6985
1262,7002
1262,7127
1262,7133
1262,7247
1262,7287
1262,7312
1262,7334
1262,7398
1262,7499
1262,7562
1262,7745
1262,7838
1262,7851
1262,7884
1262,7917
1262,7965
1262,7966
1262,8020
1262,8218
1262,8374
1262,8584
1262,8601
1262,8640
1262,8651
1262,8667
1262,8878
1262,8888
1262,8996
1262,9032
1262,9195
1262,9217
1262,9230
1262,9304
1262,9371
1262,9429
1262,9490
1262,9527
1262,9544
1262,9675
1262,9772
1262,9825
1262,9868
1262,9963
1262,10049
1262,10116
1262,10125
1262,10190
1262,10296
1262,10528
1262,10596
1262,10686
1262,10739
1262,10850
1262,10866
1262,10897
1262,11017
1262,11111
1262,11170
1262,11252
1262,11305
1262,11323
1262,11429
1262,11447
1262,11455
1262,11457
1262,11543
1262,11636
1262,11649
1262,11703
1262,11715
1262,11747
1262,11754
1262,11772
1262,11972
1262,11976
1262,12039
1262,12091
2414,44
2414,63
2414,72
2414,149
2414,325
2414,467
2414,886
2414,1013
2414,1016
2414,1029
2414,1179
2414,1747
2414,1756
2414,1784
2414,1812
2414,1890
2414,1901
2414,1923
2414,1953
2414,2208
2414,2237
2414,2793
2414,2970
2414,3103
2414,3261
2414,3539
2414,3626
2414,3762
2414,3869
2414,3980
2414,4045
2414,4654
2414,4737
2414,4881
2414,4910
2414,4952
2414,5079
2414,5204
2414,5236
2414,5245
2414,5268
2414,5343
2414,5366
2414,5465
2414,5639
2414,5658
2414,5680
2414,5994
2414,6185
2414,6208
2414,6332
2414,6410
2414,6577
2414,6797
2414,6798
2414,6828
2414,6957
2414,7278
2414,7321
2414,8055
2414,8183
2414,8190
2414,8223
2414,8272
2414,8316
2414,8350
2414,8620
2414,8659
2414,8955
2414,8968
2414,8993
2414,9130
2414,9139
2414,9211
2414,9235
2414,9279
2414,9807
2414,9930
2414,10119
2414,10308
2414,10630
2414,10646
2414,10690
2414,10951
2414,11012
2414,11199
2414,11244
2414,11382
2414,11420
2414,11652
2414,11702
2414,11735
2414,11804
2414,11949
2414,11962
2414,12072
